Comment,Designator,Footprint,LCSC Part #
4PIN,J1 J2,1X04_1MM_RA,
10k,R1 R2,R0402,
10uF/16V,C1,C0402,
100nF,C2 C3,C0402,
BMP280,HM1,BMP280,
SHT40,IC1,SHT40,
WIREPADSMD2 54-5 08,SCL,SMD2 54-5 08,
WIREPADSMD2 54-5 08,SDA,SMD2 54-5 08,
